,tokens,id,date,NER_labels,sentiment_labels,categ_labels
3197,"['Bruh' ',' 'I' 'really' 'want' 'the' '3090' '.' 'If' 'I' 'someone' 'on'
 'the' 'street' 'carrying' 'one' ',' 'I' 'would' 'definitely' 'yoink' 'it'
 ',' 'without' 'a' 'doubt' '.' 'For' 'legal' 'reasons' 'that' ""'s"" 'a'
 'joke' '.' '{@NVIDIA@}' '{@NVIDIA GeForce@}' 'can' 'you' 'hit' 'me' 'up'
 '?']",1350622111681941507,2021-01-17,"['O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
3198,"['Watching' 'the' 'Kentucky' 'Derby' 'at' 'Declan' '’s' 'brings' 'me'
 'back' 'to' 'the' 'Cat' 'Derby' '.' 'We' '’ve' 'come' 'a' 'long' 'way'
 'from' 'Hambone' '{@Big Cat@}']",1302365024732798976,2020-09-05,"['O', 'O', 'B-event', 'I-event', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person']",positive,LABEL_3
3199,"['#' 'GH' '{@ABCテレビ@}' '{{USERNAME}}' '{@Frank Valentini@}' 'The'
 'writers' 'do' 'n’t' 'care' 'about' 'the' 'history' 'of' 'the' 'show'
 'or' 'the' 'history' 'of' 'the' 'characters' 'that' '’s' 'the' 'problem'
 '!' 'They' 'came' 'in' 'and' 'destroyed' 'everything' 'great' 'about'
 'GH' '!' 'They' 'only' 'write' 'for' 'their' 'pets' 'not' 'our' 'Vets'
 '!' 'Destroyed' 'our' 'epic' 'couple' 'too' '!']",1394014530515177480,2021-05-16,"['O', 'O', 'B-person', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
3200,"['Fat' 'Joe' ',' 'DJ' 'Khaled' ',' 'Amorphous' '-' 'Sunshine' '(' 'The'
 'Light' ')' '(' 'Official' 'Video' ')' '{{URL}}' '#' 'miziking' 'via'
 '{{USERNAME}}']",1378799528032280577,2021-04-04,"['B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-person', 'O', 'B-creative_work', 'O', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
3201,"['I' 'stopped' 'watching' 'and' 'y’all' 'pull' 'off' 'a' 'historic'
 'comeback' '.' 'Maybe' 'I' '’m' 'the' 'problem'
 '{@New Orleans Pelicans@}' 'Either' 'way' ',' 'GREAT' 'game' '!' '!']",1363636599674830849,2021-02-21,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_1
3202,"['New' 'account' 'made' 'just' 'to' 'make' 'our' 'girls' 'happy' '!' 'I'
 'nominate' 'TWICE' '#' 'Whosfan' '_' '1st' '_' 'Anniversary' '1' '#'
 'Whosfan' '_' 'with' '_' 'TWICE' '{@TWICE@}']",1396463617474662402,2021-05-23,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group']",positive,LABEL_2
3203,"['Aweee' 'Christmas' 'came' 'early' 'this' 'year' '{{USERNAME}}' 'and' '#'
 'Gigi' '{{URL}}']",1339892957068087296,2020-12-18,"['O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O']",positive,LABEL_3
3204,"['JAM' 'Kick' 'Off' 'Final' 'Liga' 'Champions' 'Man' 'City' 'Vs' 'Chelsea'
 ',' 'Ada' '2' 'Momen' 'The' 'Blues' 'Pede' 'Libas' 'Citizen' '{{URL}}'
 'lewat' '{{USERNAME}}']",1397788807114543107,2021-05-27,"['O', 'O', 'I-event', 'I-event', 'I-event', 'O', 'B-group', 'I-group', 'O', 'B-group', 'O', 'B-person', 'O', 'O', 'O', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_1
3205,"['{{URL}}' '{{USERNAME}}' 'uploaded' 'a' 'video' 'on' 'gameplay'
 'battlefield' '2042' 'go' 'check' 'it' 'out']",1404135212091691009,2021-06-13,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
3206,"['I' 'demand' 'that' '{@Ron DeSantis@}' 'mandate' 'masks' 'be' 'worn' 'by'
 'everyone' 'particularly' 'because' 'of' 'the' 'crap' 'that' 'comes'
 'out' 'of' 'his' 'mouth']",1421983143066804225,2021-08-01,"['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_1
3207,"['The' 'developer' 'and' 'landlord' 'class' 'will' 'not' 'cease' 'until'
 'Dublin' 'City' 'is' 'nothing' 'more' 'than' 'a' 'series' 'of' 'hotels'
 'An' 'Bord' 'Pleanála' ':' 'Save' 'James' 'Joyce' ""'s"" ""'"" 'House' 'of'
 'the' 'Dead' ""'"" '(' 'Usher' ""'s"" 'Island' ')' 'from' 'becoming' 'a'
 'tourist' 'hostel' '.' '-' 'Sign' 'the' 'Petition' '!' '{{URL}}' 'via'
 '{@Change org Россия@}']",1322990784778588160,2020-11-01,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-location', 'I-location', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product']",neutral,LABEL_3
3208,"['Long' 'running' 'hard' 'rockers' '{@L.A. GUNS@}' 'have' 'announced'
 'the' 'release' 'of' 'their' 'new' 'studio' 'album' ',' ""'"" 'Checkered'
 'Past' ""'"" 'on' '11' '/' '12' '.' 'Fans' 'can' 'get' 'their' 'first'
 'preview' 'of' 'the' 'album' 'with' 'the' 'release' 'of' 'the' 'single'
 '""' 'Knock' 'Me' 'Down' '.' '""' '{{URL}}' '#' 'LAGuns' '#'
 'CheckeredPast' '#' 'KnockMeDown']",1427412210121420804,2021-08-16,"['O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
3209,"['Whilst' 'agreeing' 'with' '{@The Telegraph@}' 'about' ':' '""' 'a' ""'""
 'vicious' 'cycle' ""'"" 'of' 'uncertainty' '""' 'for' 'weddings' ',' 'I'
 'am' 'holding' 'out' 'and' 'fully' 'focused' 'for' '21' '/' '6' '.'
 'Indeed' 'the' 'entire' 'sector' 'is' 'investing' 'heavily' 'in' 'it' '.'
 'The' 'quote' 'I' 'gave' 'here' 'was' 'for' 'a' 'different' 'story' '('
 'as' 'they' 'acknowledge' ')' '.' '{{URL}}']",1398942013794443265,2021-05-30,"['O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
3210,"['DJ' 'Cheyanne' ""Blues'n"" 'up' 'your' '#' 'Sunday' '~' 'Chained' 'To'
 'The' 'Blues' '~' '#' 'CommercialFree' '#' 'WorldWideBlues' '{{URL}}'
 'Coming' 'Up' 'Next' '!' '#' 'AndreasDiehlmann' 'Black' 'Moon' '#'
 'OklahomaBluesBand' 'Lies' '#' 'EricSteckel' 'Since' 'I' 'Been' 'Loving'
 'You' '{@Dana Fuchs@}' 'Ready' 'To' 'Rise']",1386348290816548866,2021-04-25,"['B-person', 'I-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O']",neutral,LABEL_3
3211,"['The' 'hosts' 'Japan' 'women' 'play' 'their' 'first' 'match' 'at' '#'
 'Tokyo2020' '.' 'They' 'face' 'China' 'in' 'their' 'opening' 'game' '.'
 'Here' 'is' 'the' 'head' 'to' 'head' 'record' 'of' 'the' 'teams' 'at' '#'
 'Olympics' '#' 'HockeyInvites' '#' 'StrongerTogether' '#' 'Hockey'
 '{{USERNAME}}']",1419113664720773120,2021-07-25,"['O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_1
3212,"['Maaaan' 'what' 'a' 'match' '!!' 'Tsitsipas' 'played' 'extremely' 'well'
 'but' 'Rafa' 'did' 'what' 'he' 'had' 'to' 'do' 'to' 'remind' 'everyone'
 'that' 'he' 'is' 'the' 'King' 'of' 'Clay' '!' 'congratulations'
 '{@Rafa Nadal@}' '!!' 'BarcelonaOpen']",1386377953542656001,2021-04-25,"['B-person', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O']",positive,LABEL_1
3213,"['Nick' 'Foles' 'replaces' 'Mitch' 'Trubisky' 'in' 'brewing' 'Bears'
 'controversy' '{{URL}}' '{@New York Post@}' '{{USERNAME}}']",1310305994698883077,2020-09-27,"['B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'B-group', 'O', 'O', 'B-product', 'O']",neutral,LABEL_0
3214,"['I' 'just' 'heard' 'that' 'ARCHIMEDES' 'BANYA' 'in' 'San' 'Francisco'
 'is' 'permanently' 'closed' '.' 'Would' 'be' 'nice' 'to' 'hear'
 'confirmation' 'from' '{{USERNAME}}' 'as' 'I' 'still' 'have' 'a' 'few'
 'passes' '.']",1305293925276512256,2020-09-13,"['O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
3215,"['Tizamagician' 'puts' 'the' 'cherry' 'on' 'top' 'of' 'the' 'Kentucky'
 'Derby' 'day' 'winner' ""'s"" 'pie' 'for' '{{USERNAME}}' 'and'
 '{{USERNAME}}' ',' 'taking' 'the' 'Del' 'Mar' 'finale' 'for' 'Richard'
 'Mandella' '.' 'The' 'Tiznow' 'colt' 'was' 'sent' 'to' 'Dubai' 'to'
 'contest' 'the' 'UAE' 'Derby' ',' 'a' 'race' 'that' 'was' 'cancelled'
 'on' 'the' 'World' 'Cup' 'program' '.']",1302423970977738752,2020-09-06,"['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O']",neutral,LABEL_1
3216,"['Pixies' '-' 'Monkey' 'Gone' 'To' 'Heaven' '(' 'Official' 'Video' ')'
 '{{URL}}' 'via' '{@YouTube@}' 'THIS' 'MONKEYS' 'GONE' 'TO' 'HEAVEN'
 'THIS' 'MONKEYS' 'GONE' 'TO' 'HEAVEN' '!!!' 'THERES' 'A' 'HOLE' 'IN'
 'THE' 'SKY' '!' '!']",1388855476801220610,2021-05-02,"['B-group', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
3217,"['Thousands' 'of' 'Trump' 'supporters' 'stuck' 'on' 'freezing' 'cold'
 'Omaha' 'airfield' 'after' 'rally' '{{URL}}' 'via' '{@NBC News@}']",1321451647810326528,2020-10-28,"['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'B-product']",negative,LABEL_2
3218,"['A' 'huge' 'bouquet' 'of' 'beautiful' 'flowers' 'with' 'various' 'little'
 'treats' 'and' 'some' 'gift' 'cards' 'of' 'renowned' 'brands' 'have'
 'been' 'sent' 'to' '{{USERNAME}}' 'with' 'a' 'note' 'attached' 'reading'
 ',' '“' 'To' 'my' 'beautiful' 'daughter' 'Rosamund' ',' 'I' 'love' 'you'
 'from' 'the' 'bottom' 'of' 'my' 'heart' '.' 'You' '’re' 'the' 'light'
 'of' 'my' 'life' '.' 'Words' '>']",1361008531621699587,2021-02-14,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
3219,"['I' ""'m"" 'so' 'glad' '{@Scott Morrison@}' '(' 'secretly' '!)' 'got' 'to'
 'visit' 'his' 'long' 'deceased' 'family' 'in' 'the' 'UK' '(' 'and'
 'managed' 'a' 'pub' 'crawl' 'at' 'the' 'same' 'time' ')' '.' 'Meanwhile'
 ',' 'I' 'have' ""n't"" 'seen' 'my' 'British' 'family' 'in' 'nearly' 'three'
 'years' '.' '#' 'Hypocrite' '{{URL}}']",1406761602297126917,2021-06-20,"['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
3220,"['Happy' 'new' 'years' 'eve' 'everyone' '!' 'this' 'year' 'I' 'just'
 'wanna' 'wish' 'everyone' 'on' 'to' 'be' 'happy' '&' 'healthy' ',' 'i'
 'want' 'everyone' 'to' 'achieve' 'their' 'goals' '&' 'such' ',' 'as'
 'well' 'as' 'myself' ',' 'I' 'wanna' 'be' 'healthy' 'and' 'be' 'reunited'
 'with' 'my' 'love' ',' 'I' 'cannot' 'wait' 'for' 'the' 'day' 'we' 'get'
 'to' 'see' 'eachother' 'phyically' ',' 'ILU' '{{USERNAME}}']",1344824493395603457,2021-01-01,"['B-event', 'B-event', 'I-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O']",positive,LABEL_3
3221,"['So' ',' '{@Activision@}' 'adds' 'in' 'Hovec' 'Sawmill' '24' '/' '7' ','
 'but' 'does' ""n't"" 'add' 'in' 'Shipment' '24' '/' '7' '?' 'Bro' ',' 'ya'
 ""'ll"" 'are' 'some' 'real' 'b' '****' 'es' '#' 'CallOfDuty' '#'
 'CallofDutyModernWarfare' '#' 'ModernWarfare' '#' 'Warzone' '#'
 'TwitchStreamers' '#' 'Twitch' '#' 'Activision' '#' 'Treyarch' '#'
 'YouTuber' '#' 'YouTube' '#' 'InfinityWard']",1337934239954853891,2020-12-13,"['O', 'O', 'B-corporation', 'O', 'O', 'B-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'O', 'O', 'O', 'B-creative_work', 'O', 'B-product', 'O', 'B-corporation', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O']",negative,LABEL_3
3222,"['Punchy' 'read' 'from' '{@Ellen Johnson Sirleaf Presidential Center@}'
 '-' 'the' 'effects' 'of' 'climate' 'change' 'are' 'highly' 'gendered' ','
 'and' 'women' 'on' 'the' 'continent' 'are' 'already' 'feeling' 'them' '.'
 'Everyone' ',' 'in' 'every' 'sector' 'who' 'cares' 'about' 'justice'
 'needs' 'to' 'listen' 'to' 'people' 'like' '{@Hindou@}' ','
 '{@Elizabeth Wathuti 🇰🇪@}' '&' '{{USERNAME}}' '{{URL}}']",1311575648926871553,2020-10-01,"['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'O', 'O']",negative,LABEL_3
3223,"['So' 'President' 'Joe' 'apparently' 'said' 'today' 'that' 'he' 'wants'
 'the' 'USA' 'to' 'be' 'vaccinating' 'a' 'million' 'people' 'a' 'day'
 'within' 'a' 'few' 'weeks' '.' 'Someone' 'please' 'tell' 'him' 'that'
 'last' 'week' 'we' 'vaccinated' 'a' 'million' 'people' 'a' 'day' '.'
 '{@Bloomberg@}' 'posted' 'that' 'on' 'their' 'COVID19' 'tracker' 'page'
 '.']",1353824561507295232,2021-01-25,"['O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
3224,"['FBI' 'investigating' 'alleged' 'harassment' 'of' 'Biden' 'campaign'
 'bus' 'by' 'Trump' 'supporters' '-' 'CNN' '{{URL}}' 'via'
 '{@Google News@}']",1323021856430034945,2020-11-01,"['B-corporation', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'B-corporation', 'O', 'O', 'B-product']",neutral,LABEL_0
3225,"['The' 'best' 'relationship' 'is' 'the' 'kind' 'where' 'you' 'complement'
 'each' 'other' 'perfectly' ',' 'like' 'peanut' 'butter' 'and' 'jelly' 'I'
 'do' ""n't"" 'know' 'how' 'many' 'people' 'likes' 'this' 'combination'
 'huhhh' '#' 'DestinedSidNaaz' '{{USERNAME}}']",1302604929240952834,2020-09-06,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
3226,"['#' 'NowPlaying' '""' 'Don' 'Life' '""' 'by' 'Big' 'Sean' ',' 'Lil' 'Wayne'
 'on' '{@TIDAL@}' '{{URL}}' '#' 'Hiphop' '#' 'Music']",1310063720782069760,2020-09-27,"['O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
3227,"['Long' 'way' '..' '.' 'Hard' 'work' '..' '.' 'Amazing' 'performance' '..'
 '.' 'Awesome' 'result' '!' 'Proud' 'of' 'my' 'team' '!' 'We' 'are' 'the'
 'champions' '{@sun_SUNBIRDS@}']",1378708223209836549,2021-04-04,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group']",positive,LABEL_1
3228,"['LFS' 'with' '{{USERNAME}}' 'we' 'just' 'need' 'a' 'good' 'fighter' 'and'
 'we' 'can' 'do' 'really' 'good' 'Me' 'and' 'agervig' 'have' 'good' 'chem'
 'and' 'have' 'a' 'good' 'landingspot' 'qualled' 'for' 'week' '1' '1'
 'pts' 'off' 'week' '2' '3' 'pts' 'of' 'week' '3' 'v' ""'s"" 'and'
 'retweets' 'are' 'appreaciated']",1366054516802662407,2021-02-28,"['B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
3229,"['""' 'Drivers' 'License' '""' 'by' '{@Olivia Rodrigo@}' 'is' 'projected'
 'to' 'debut' 'with' 'over' '400,000' 'units' 'in' 'the' 'US' '.' 'This'
 'would' 'place' 'it' 'in' 'the' 'top' '5' 'biggest' 'single' 'debuts'
 'of' 'the' '2020s' 'decade' 'so' 'far' '.']",1348629292553359360,2021-01-11,"['O', 'B-creative_work', 'I-creative_work', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
3230,"['I' ""'m"" 'pretty' 'sure' 'I' 'gave' '{{USERNAME}}' 'like' '300' 'plays'
 'in' 'the' 'past' 'week' 'no' 'cap']",1411987254919057408,2021-07-05,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
3231,"['#' 'NowPlaying' '""' 'The' 'Voice' 'of' 'the' 'Heroes' '""' 'by' 'Lil'
 'Baby' ',' 'Lil' 'Durk' 'on' '{@TIDAL@}' '{{URL}}']",1401537051233816581,2021-06-06,"['O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'B-product', 'O']",neutral,LABEL_3
3232,"['Pence' ',' 'Harris' 'in' 'Utah' 'for' 'vice' 'presidential' 'debate' ';'
 'Trump' 'quarantining' 'at' 'the' 'White' 'House' '{{URL}}' '-'
 '{{USERNAME}}' '#' 'Politics' '#' 'Political']",1313838746010148865,2020-10-07,"['B-person', 'O', 'B-person', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_0
3233,"['Dear' '{@HYBE OFFICIAL@}' '{@BIGHIT MUSIC@}' 'In' 'the' 'official' 'MV'
 'of' 'BTS' 'new' 'song' 'Permission' 'to' 'Dance' 'released' 'by'
 'official' 'account' 'HYBE' 'LABELS' ',' 'we' 'noticed' 'that' 'between'
 '4:07' 'and' '4:13' ',' 'it' 'should' 'have' 'been' 'GROUP' 'FULL' 'SHOT'
 'but' 'only' 'missed' 'Jungkook' '.' 'Please' 'respect' 'Jungkook' 'and'
 'fans' 'who' 'love' 'JK']",1413407340754264064,2021-07-09,"['O', 'B-group', 'B-product', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'B-person']",neutral,LABEL_3
3234,"['.' '{{USERNAME}}' 'is' 'looking' 'for' 'an' 'UX' 'Researcher' '&'
 'Designer' '(' 'hybrid' ')' '(' 'San' 'Francisco' ')' '{{URL}}']",1304962504918007808,2020-09-13,"['O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O']",neutral,LABEL_3
3235,"['Strong' 'storm' 'system' 'expected' 'to' 'impact' 'the' 'area' 'New'
 'Years' 'Eve' '.' 'Heavy' 'rainfall' 'and' 'severe' 'weather' 'could'
 'both' 'be' 'possible' '.' 'FULL' 'DETAILS' ':' '{@KLFY NEWS 10@}'
 '{{URL}}']",1343342590817665025,2020-12-27,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O']",negative,LABEL_3
